SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
114.11525964204978	-1.9654718824702044e-11	-7.744928960315423e-11	114.11525967377419	31.305719741544763	-5.191128076569509e-12	-2.2256343464804258e-11	31.305719751320837	31.30572096205497	-6.299275079013049e-12	-2.0921543617552604e-11	31.30572097203212	8.958504830785726	-1.7038175054890497e-12	-6.107426453846907e-12	8.958504833828217	0.10521517778677227	2.640545962766405	-132.81427529526712	88.52436183312211	88.52436173012563	130.66566785291815	132.81427529526712	1.2701068140132559	0.074	0.4	0.4	0.09999999999999999	0.09999999999999999	6.820213372433129	3.469269892793706
112.46048678054952	2.5405222630475732e-11	7.563703569718472e-12	112.4604868094746	31.67950448416051	5.250694518557593e-12	5.214117742517099e-12	31.679504493285002	31.67950534224679	7.617927282918805e-12	-7.094860578927985e-12	31.67950535155337	9.311425932210458	1.7244494923919642e-12	-9.01238958323487e-13	9.311425935116286	0.10803184385156776	2.684503098281047	-133.0807420693842	88.56295213984485	88.56295213267796	130.92702400587316	133.0807420693842	1.2709278078035642	0.075	0.4	0.4	0.1	0.1	6.659734169858551	3.377372788077926
110.85662310144727	-1.0524840114017886e-11	-1.150183333992194e-11	110.85662312791146	32.054217236011596	-2.8098879193616775e-12	-3.59927423440613e-12	32.05421724453734	32.05421772432183	-3.2065517271235674e-12	-3.3660240695416284e-12	32.05421773303399	9.673752933762279	-8.693174727976647e-13	-1.0561009529531013e-12	9.673752936542183	0.11088423447472552	2.728752144775295	-133.34688396738693	88.60070973172657	88.60070964701544	131.18793719049884	133.34688396738693	1.271756025148521	0.076	0.4	0.4	0.09999999999999999	0.09999999999999999	6.50548733118922	3.289079282018409
109.3015480892954	2.1621615088618373e-12	-2.8928925227544866e-12	109.30154811349526	32.42990566684876	2.6217142621645275e-13	-1.3432244959980335e-12	32.42990567481488	32.429905778583695	5.454304164816625e-13	-6.629493423774808e-13	32.429905786730075	10.045639805597931	3.5908916501982816e-14	-3.4639591933784737e-13	10.045639808255114	0.11377229680240962	2.7732951478965675	-133.61298978427928	88.63782162668815	88.63782146662055	131.4486946944158	133.61298978427928	1.2725915597800386	0.077	0.4	0.4	0.09999999999999999	0.09999999999999999	6.357150964820668	3.204203395671839
107.79325354481907	1.382207369393651e-11	1.3513491974731506e-11	107.79325356694744	32.80661627544639	4.587743246195656e-12	4.141773149676569e-12	32.806616282886765	32.80661600429968	3.9506039682356575e-12	4.5580488093578745e-12	32.80661601191506	10.427242333209433	1.247863983306206e-12	1.4290253051517543e-12	10.427242335747787	0.11669597883728036	2.818134127771187	-133.879312417062	88.67446118083049	88.67446107634422	131.7095479091168	133.879312417062	1.27343450927841	0.078	0.4	0.4	0.09999999999999999	0.09999999999999999	6.214423693244087	3.1225709948945317
106.32983642564233	-2.5416258941229897e-11	-1.869663755413309e-11	106.32983644590139	33.18439444797767	-7.698706628925414e-12	-6.364823530209861e-12	33.184394454930825	33.18439378813014	-7.713712201125752e-12	-6.1959364102710745e-12	33.18439379525238	10.818718137701733	-2.3341152347566586e-12	-2.0875946265385303e-12	10.81871814012625	0.11965522945609017	2.863271079449189	-134.14608932613987	88.71078604188352	88.71078605400433	131.97073279166486	134.14608932613987	1.274284974667196	0.079	0.4	0.4	0.1	0.1	6.077023104764751	3.0440188964810657
104.90949221336864	-1.0784372526939645e-12	1.5092201360172863e-11	104.90949223194187	33.56328451181426	-4.95821675971916e-14	5.038093418112683e-12	33.56328451832035	33.56328345790218	-8.146905569017938e-13	4.785623764897153e-12	33.563283464571995	11.220226695579656	-2.1970077522087275e-13	1.6122637646908309e-12	11.220226697898063	0.12264999842557385	2.908707973319238	-134.41352630661538	88.74694000951789	88.74693997884705	132.2324536362589	134.41352630661538	1.2751430600221663	0.08	0.4	0.4	0.1	0.1	5.944684339836451	2.9683940520216145
103.53050876286379	-4.145693770912784e-12	-2.0269350434198863e-12	103.530508779895	33.943329784768935	-1.925825083609803e-12	2.105903371348358e-12	33.943329790856055	33.94332833187492	-1.77242866130727e-12	1.3533245586669403e-12	33.943328338120594	11.631929357929783	-7.798867327839964e-13	1.274796845355028e-12	11.631929360145628	0.12568023641669168	2.954446755496439	-134.68181032309798	88.7830568618509	88.78305694613911	132.49489590929633	134.68181032309798	1.2760088720952067	0.081	0.4	0.4	0.1	0.1	5.817158798799948	2.8955528018500734
102.19126059554003	-1.8720068897803976e-11	-1.6310260000235166e-11	102.19126061113317	34.32457262055849	-6.411288431847349e-12	-6.291245578514788e-12	34.324572626240034	34.324570764181	-6.02239680120328e-12	-5.575768213714934e-12	34.32457077001737	12.053989369098858	-2.0464895033924388e-12	-2.1605002755831313e-12	12.053989371211017	0.12874589501725153	3.0004893481845856	-134.95111281370757	88.819262196717	88.8192620710505	132.75822955361286	134.95111281370757	1.2768825199521991	0.082	0.4	0.4	0.1	0.1	5.694212959254572	2.825360192287081
100.89020359957419	-6.3989356348381765e-12	-6.67353151906358e-12	100.89020361391307	34.707054450367856	-2.9830486303441335e-12	-2.4184689995964685e-12	34.70705445569391	34.707052186409996	-1.9970217115170522e-12	-2.5885294664612284e-12	34.70705219188393	12.486571884725457	-9.67634766254831e-13	-9.113219111196847e-13	12.486571886745855	0.131846926742967	3.046837650015129	-135.2215838370726	88.85566840426998	88.85566807640726	133.022603135699	135.2215838370726	1.277764114626366	0.083	0.4	0.4	0.1	0.1	5.575627292560632	2.7576893501144335
99.62587010506	8.545944377505443e-11	3.128844752731119e-11	99.62587011820442	35.09081582108725	3.021916133436062e-11	1.123488253948734e-11	35.09081582606198	35.09081314583047	3.0784845201167076e-11	1.2703095892578354e-11	35.090813150950765	12.929843989185882	1.0832792358795792e-11	4.5432638023260415e-12	12.92984399111249	0.13498328504699855	3.0934935363648144	-135.49335940845563	88.89238068623138	88.89238045717704	133.2881511820277	135.49335940845563	1.2786537687864137	0.08399999999999999	0.4	0.4	0.1	0.1	5.461195270088748	2.6924209088631423
98.39686430365049	7.595040915631124e-12	-2.4388967408139894e-12	98.3968643157948	35.4758964301933	2.6186164604472996e-12	-9.128501855844601e-13	35.47589643487682	35.47589334028857	2.9297661636660175e-12	-9.18901607862191e-13	35.4758933451095	13.383974712341946	9.720920594289839e-13	-3.430908802657691e-13	13.383974714191131	0.1381549243280186	3.140458859653595	-135.76656151707823	88.92949830996926	88.92949814156678	133.55499419656496	135.76656151707823	1.2795515964194646	0.085	0.4	0.4	0.1	0.1	5.3507224508198945	2.629442482067589
97.20185798713486	8.356437070089484e-12	4.3811915900748843e-11	97.20185799837103	35.86233515817181	1.7412555701692239e-12	1.6863591843888726e-11	35.862335162578354	35.862331650609235	2.2693466120592544e-12	1.5795456303532647e-11	35.862331655153774	13.849135045797569	4.2774074033734655e-13	6.018953819614106e-12	13.849135047571377	0.14136179993686301	3.1877354496248054	-136.04129872070672	88.96711225803963	88.96711209844472	133.823239255526	136.04129872070672	1.2804577125292327	0.086	0.4	0.4	0.09999999999999999	0.09999999999999999	5.244025642773378	2.568648179142554
96.03958657745878	1.693146057385464e-12	-7.890979536462339e-13	96.03958658777337	36.250170097669	1.746522811353405e-13	2.9381174320490886e-13	36.25017010179432	36.25016616977897	5.990527014532596e-14	-4.482070389517037e-13	36.25016617403208	14.325497958283519	-2.2135906623341872e-13	1.1425945534955445e-13	14.325497959976841	0.14460386818180745	3.2353251136090244	-136.3176732789443	89.00530315524536	89.00530323577394	134.09298714082274	136.3176732789443	1.2813722328485062	0.08700000000000001	0.4	0.4	0.1	0.1	5.140932131513698	2.509938159986568
94.90884542838216	2.8605347257570912e-12	4.1985442032765885e-11	94.90884543790531	36.639438580728196	1.798681723934144e-12	1.864177090535743e-11	36.63943858460381	36.639434230147465	1.2224856856474114e-12	1.535675533483242e-11	36.639434234147174	14.81323841056383	7.382908373793759e-13	6.7990129130021756e-12	14.81323841218502	0.14788108633252894	3.283229636773329	-136.5957714981622	89.04414901494076	89.04414908773761	134.36432268513613	136.5957714981622	1.282295273566291	0.088	0.4	0.4	0.1	0.1	5.041278969673466	2.4532182248112515
93.80848637621156	-1.4967267269322404e-10	-9.983519913547845e-11	93.8084863850029	37.03017720354433	-6.293524323256752e-11	-4.223409400044381e-11	37.03017720718875	37.03017242821126	-5.937495572396532e-11	-4.120737084895033e-11	37.03017243196918	15.312533369585696	-2.5213070152301213e-11	-1.7436349131006448e-11	15.312533371137851	0.15119341262280728	3.3314507823572495	-136.8756689656298	89.08372615624401	89.08372609880745	134.63732000617296	136.8756689656298	1.2832269510698833	0.089	0.4	0.4	0.1	0.1	4.944912322039164	2.398399436048268
92.73741452196305	1.5167651423037e-11	3.117780773137513e-12	92.73741453007675	37.42242184953257	6.246712997248603e-12	1.27965781184791e-12	37.422421852953015	37.42241664766361	6.249465064102119e-12	1.1476006150728759e-12	37.422416651198	15.823561822095074	2.5427436759452706e-12	4.618054266994916e-13	15.823561823580064	0.15454080625200428	3.3799902918969527	-137.15743951361878	89.1240961374883	89.12409617331	134.91205147088445	137.15743951361878	1.2841673817000177	0.08999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	4.851686861288776	2.3453977694985597
91.69458522528053	-3.825180189959143e-12	5.491904674082004e-13	91.69458523279644	37.81620770989727	-1.4810529849694763e-12	-8.163260645740525e-15	37.81620771312125	37.816202079986	-1.7860428442648734e-12	2.2976318914817226e-13	37.816202083317506	16.346504787327415	-7.102938106115692e-13	1.0995267332881593e-15	16.346504788752167	0.1579232273853926	3.428849885438738	-137.44114382741455	89.16532457082495	89.16532432800066	135.18857630357846	137.44114382741455	1.2851166815207018	0.09100000000000001	0.4	0.4	0.09999999999999999	0.09999999999999999	4.761465209953289	2.294133792167411
90.67900129811025	7.408429338745526e-12	5.337852859374492e-11	90.67900130503838	38.21156930352774	2.3697249024622018e-12	2.8227361304265435e-11	38.21156930654786	38.211563244318185	3.0683225088289024e-12	1.872406817590866e-11	38.21156324744504	16.881545329438364	9.545007547065024e-13	9.631425899983199e-12	16.881545330797962	0.16134063715337166	3.4780312617431663	-137.72683512328786	89.20746882600703	89.20746846420327	135.46694626398016	137.72683512328786	1.286074966102218	0.09200000000000001	0.4	0.4	0.1	0.1	4.674117424604871	2.244532364477591
89.68971037921526	-2.0030137704712958e-11	-4.584322721781775e-11	89.68971038566342	38.60854049456845	-8.454808252456026e-12	-2.0526058441289982e-11	38.60854049742853	38.608534005054494	-8.775353819779998e-12	-2.056860367197052e-11	38.60853400801363	17.428868568962	-3.722309478830228e-12	-9.31435536448128e-12	17.42886857027123	0.16479299764963135	3.527536098480842	-138.01456927592056	89.25058236893844	89.25058237757817	135.7472157747353	138.01456927592056	1.2870423503171682	0.09299999999999999	0.4	0.4	0.09999999999999999	0.09999999999999999	4.589520518659229	2.1965223647749257
88.72580247960832	-9.09260210527063e-12	-1.1185796646578927e-11	88.72580248561066	39.00715450931541	-3.1116201341637375e-12	-4.6557629650125955e-12	39.00715451202202	39.00714758871201	-3.641078055965678e-12	-4.407742264559408e-12	39.00714759151356	17.988661693908913	-1.2024984821120604e-12	-1.7778976438582728e-12	17.98866169516986	0.16828027192830958	3.577366052420896	-138.3043812071145	89.29471549344674	89.2947151005668	136.0294183101856	138.3043812071145	1.2880189481493134	0.094	0.4	0.4	0.09999999999999999	0.09999999999999999	4.507558020523642	2.150036434239286
87.78640768370887	2.712912793717548e-12	3.978983375424461e-12	87.78640768926837	39.40744395129339	5.041166965100428e-13	2.1303274660361313e-12	39.40744395384036	39.407436599038796	1.386128075616184e-12	1.7952949272559527e-12	39.40743660167816	18.561113969996633	2.7169946842678603e-13	9.400863907502574e-13	18.561113971203902	0.1718024240002036	3.6275227596131248	-138.59631393347522	89.3399160933492	89.33991535739949	136.31359544410753	138.59631393347522	1.2890048725153218	0.095	0.4	0.4	0.1	0.1	4.428119564130199	2.105010740491782
86.87069399736083	2.945132419190921e-12	-7.239673270598157e-13	86.87069400253142	39.809440815783596	1.1170089315308582e-12	4.1692124888817305e-13	39.80944081819099	39.80943303152237	9.533819591696511e-13	-6.881179285978197e-13	39.80943303401839	19.146416750497607	3.564289978466512e-13	2.5035463631194494e-14	19.146416751658332	0.17535941882807013	3.67800783556452	-138.8904028486544	89.38622277060233	89.38622297908411	136.59978113200134	138.8904028486544	1.2900002350975335	0.096	0.4	0.4	0.1	0.1	4.35110050916979	2.061384758348343
85.97786533052883	-2.2612275463532172e-10	-3.924792131917987e-11	85.97786533543513	40.21317650307766	-1.1055723530710894e-10	-2.5823703336381206e-11	40.21317650540264	40.21316828666348	-1.0702962142294486e-10	-1.5961096584857773e-11	40.21316828907361	19.744763485370058	-5.284707719943394e-11	-1.137722491743088e-11	19.744763486510333	0.1789512223210841	3.7288228754112405	-139.18667152447168	89.43367936188932	89.43367953623505	136.8879975122484	139.18667152447168	1.2910051461896053	0.09699999999999999	0.4	0.4	0.1	0.1	4.2764015885902	2.019101066312927
85.10715960649122	-9.129644566382988e-11	3.0148287512299365e-11	85.10715961109508	40.61868183133613	-5.195336457099214e-11	1.2872577847630239e-11	40.618681833557254	40.61867318277857	-4.361469724550276e-11	1.6397180921952928e-11	40.618673185074194	20.356349730035355	-2.4725727287941972e-11	7.454525741168257e-12	20.356349731141872	0.18257780132848667	3.7799694540863937	-139.48514023962042	89.48232539134465	89.48232553197722	137.17826343484455	139.48514023962042	1.2920197145521328	0.098	0.4	0.4	0.1	0.1	4.203928581144267	1.9781051575321045
84.25784698632717	1.2438074875609217e-11	7.857892288243296e-12	84.2578469905007	41.02598704779741	6.367377444873007e-12	3.662977093364268e-12	41.02598704983487	41.025977967297266	5.3628656518978e-12	3.5426902217556497e-12	41.025977969413034	20.981373153185096	2.8185600369252247e-12	1.6003804084297093e-12	20.981373154217724	0.18623912363248274	3.8314491264846264	-139.78584328208453	89.5321909749557	89.53219076204749	137.47061176383542	139.78584328208453	1.2930440472800488	0.099	0.4	0.4	0.09999999999999999	0.09999999999999999	4.133592006974289	1.9383452640483962
83.42922820350766	1.0610201953142884e-12	1.1391495385870698e-13	83.42922820740307	41.435121840160235	2.474627752335734e-13	-4.3945571327064357e-13	41.4351218420922	41.435112328094576	8.710541277081361e-13	2.4345699725566554e-13	41.43511233010092	21.62003354446175	3.753231881042249e-13	-1.4331219075434893e-13	21.620033545456756	0.18993515794042368	3.883263427623753	-140.08878701293145	89.5833125065898	89.58331224141932	137.76504744111958	140.08878701293145	1.2940782496800975	0.09999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	4.065306844399188	1.8997721932938332
134.87111336415825	6.878105723862049e-12	7.138315979982046e-12	134.8711242459823	11.022428768891626	6.059277217253431e-13	5.764081002756037e-13	11.022429655197067	11.022455483332227	7.395733536698428e-13	8.202107408950029e-13	11.02245632526939	0.9597259244937707	6.375358969609395e-14	7.128064859614351e-14	0.9597259986577104	0.03658727535871404	1.3980341294547036	-262.41522656436416	185.92362304668308	185.92362239786127	258.6431034438874	262.41522656436416	2.0328403385470364	0.041	0.6	0.6	0.1	0.1	20.42234101867728	11.301440769148323
131.52971849435556	-2.1451694587337755e-11	-8.78326491399184e-12	131.52972675607572	11.273801025115425	-1.9888689342833397e-12	-7.167196542745992e-13	11.27380176081331	11.27382974160971	-2.097756916950897e-12	-1.1318291791323853e-12	11.273830437772295	1.0299965177726855	-1.943762589338103e-13	-9.562379715803594e-14	1.029996584797762	0.0383700711479218	1.4356865341822258	-265.26395210999	187.25437756366392	187.25437687797415	261.49191216551014	265.26395210999	2.0322903522266156	0.041999999999999996	0.6	0.6	0.1	0.1	19.500443782887668	10.76968363545257
128.353537817414	-4.8630968176033296e-11	-3.019405905857475e-11	128.35354418633318	11.525366230031556	-4.7381461001799196e-12	-2.8755823589864323e-12	11.52536684865499	11.525396570902126	-4.53157381139747e-12	-2.7609854063649372e-12	11.525397154419569	1.10363367027394	-4.4151457314830614e-13	-2.638542293408875e-13	1.1036337313422464	0.040193598744597124	1.4735490538909883	-267.8463060817897	188.43726231493736	188.43726158248307	264.0743148778262	267.8463060817897	2.03172050412354	0.043	0.6	0.6	0.1	0.1	18.642037029893057	10.274592716570217
125.33043242554783	-2.7697502624768333e-10	2.577727475916447e-10	125.33043740028415	11.777089594536747	-3.035284390155909e-11	2.288798819593813e-11	11.77709012025329	11.77712123097582	-2.9089494730186443e-11	2.1240216453168053e-11	11.777121725619878	1.1807137915873112	-3.151020435542164e-12	1.839352186716495e-12	1.180713847568898	0.04205771796209685	1.5116262648659806	-270.19334694904546	189.49082492936256	189.49082416074322	266.42136775584726	270.19334694904546	2.031131210290979	0.044	0.6	0.6	0.09999999999999999	0.09999999999999999	17.841413685802657	9.812872899245006
122.44953990332188	3.43383238510242e-11	1.5368467783105633e-10	122.4495438339325	12.028952468664457	4.047418403410959e-12	1.1553632319307384e-11	12.028952919320355	12.028985113568123	4.037336026707238e-12	1.6177885791082525e-11	12.028985536842095	1.2613145656973734	4.671787544456191e-13	1.18793320823246e-12	1.261314617248524	0.043962287955627906	1.5499220687023139	-272.3325389694668	190.43111509549493	190.43111429363887	268.56053280336283	272.3325389694668	2.0305228988748185	0.04499999999999999	0.6	0.6	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
119.70107604918182	1.5257240783272952e-11	-6.1236848925005916e-12	119.70107918503396	12.28094690485959	1.2505943824894158e-12	-1.0262386589779475e-12	12.280947293870762	12.280980307064883	1.8162127227170978e-12	-6.394150818019922e-13	12.280980672037385	1.3455146588228615	1.5825935401693888e-13	-1.0494936155986857e-13	1.3455147064476118	0.04590716731554146	1.5884399125067858	-274.288149568768	191.27203727758564	191.2720364501247	270.5160752128566	274.288149568768	2.0298960106956314	0.046000000000000006	0.6	0.6	0.1	0.1	16.393743137634086	8.978129457910365
117.07618360011911	-8.129883398433346e-11	-1.0946328565797359e-10	117.07618612429846	12.533072352703243	-7.840584078899015e-12	-1.252656099773506e-11	12.533072690545985	12.533106292213706	-9.513758872718278e-12	-1.049127265073471e-11	12.533106609047454	1.4333935567369387	-9.53765766365605e-13	-1.2197254621653775e-12	1.4333936008498291	0.047892214177204746	1.6271829226081118	-276.0816106027379	192.02565411849872	192.0256532643357	272.309424615389	276.0816106027379	2.029250999784688	0.047	0.6	0.6	0.1	0.1	15.738105264026476	8.600145736957144
114.56681205328347	7.542420681072581e-12	-1.7500462884401102e-11	114.56681410146187	12.785333548106742	4.911524389083464e-13	-1.7033634957345375e-12	12.785333843037408	12.7853678320685	8.341093887389553e-13	-1.9424737358183524e-12	12.785368108716826	1.5250314733834707	5.441640671289491e-14	-1.9194180768204628e-13	1.5250315143260316	0.04991728633879078	1.6661539900336797	-277.7318445697104	192.70244667904043	192.70244582070683	273.95950128548424	277.7318445697104	2.0285883335608337	0.048	0.6	0.6	0.1	0.1	15.122941478225105	8.245539033393372
112.16561944637644	-1.1941853669122926e-10	-5.443994907650129e-11	112.1656211206976	13.037739109301533	-1.4763826303532282e-11	-6.8919543753285406e-12	13.037739367944628	13.037773568544607	-1.2964637658400079e-11	-6.2639622936564755e-12	13.03777381136279	1.6205093009099008	-1.5986086547710071e-12	-8.120464435191109e-13	1.6205093389727268	0.05198224138206199	1.705355827547485	-279.25555691811473	193.3115369953993	193.31153612290439	275.4830084440595	279.25555691811473	2.027908492635339	0.049	0.6	0.6	0.1	0.1	14.544980666010892	7.912420630128418
109.86589044061196	8.0828759484175e-11	-3.7231256272418634e-11	109.86589181856694	13.290300570994694	1.1041636487962494e-11	-3.465808937763449e-12	13.290300798703067	13.29033505706622	9.616605985963626e-12	-4.800172465280685e-12	13.290335271158082	1.719908584916956	1.2963975307505578e-12	-4.582398902679144e-13	1.7199086203474596	0.05408693679353424	1.7447910090572325	-280.667497976224	193.86087821745252	193.86087735595507	276.8946941855089	280.667497976224	2.0272119703275493	0.04999999999999999	0.6	0.6	0.1	0.1	14.001275544296817	7.599088773175333
107.66146696106263	-5.922105861255744e-11	-1.0009609981154188e-10	107.66146810268754	13.543031699548422	-7.716051864986828e-12	-1.2330523983007968e-11	13.5430319007759	13.54306608214853	-8.116366980722268e-12	-1.249568669726702e-11	13.54306627173337	1.8233115154800479	-1.0695371780404898e-12	-1.5401112275899698e-12	1.823311548501303	0.05623123008506247	1.7844619976736475	-281.98069448167956	194.35741761490954	194.35741673572284	278.20758300588113	281.98069448167956	2.0264992719739037	0.051	0.6	0.6	0.09999999999999999	0.09999999999999999	13.489164942071113	7.3040068946321925
105.54668880361683	-8.201168650440183e-11	-1.9989837909961672e-11	105.54668975537554	13.795947995645834	-9.760674172007061e-12	-2.445406194422238e-12	13.795948174068778	13.795982160381891	-1.0474341064911552e-11	-2.9591183694779715e-12	13.795982328921745	1.9308009284624361	-1.2535649433350653e-12	-3.7172379335183065e-13	1.9308009592696134	0.058414978912588816	1.8243711662171371	-283.2066561490754	194.8072349024639	194.80723402781072	279.433182370009	283.2066561490754	2.0257709141063014	0.05199999999999999	0.6	0.6	0.09999999999999999	0.09999999999999999	13.006241109224904	7.025784738512697
103.51634231227969	-1.5498175659489632e-12	-5.975607161867735e-12	103.51634311050998	14.049066324003666	-1.6705526105787072e-13	-7.883733477951087e-13	14.049066482695848	14.049100170443817	-2.0060575105757034e-13	-8.676589623470705e-13	14.049100320818328	2.0424603135046246	-2.7465603970901753e-14	-1.1295605189242007e-13	2.042460342272568	0.06063804119271071	1.864520812554932	-284.3555571229154	195.21566127826975	195.21566040851428	280.58166416461586	284.3555571229154	2.025027423554237	0.05299999999999999	0.6	0.6	0.1	0.1	12.550321301644782	6.763161955478225
101.5656157168604	7.051260617063626e-13	2.1661790416960258e-11	101.56561639035151	14.3024046327701	-3.2334781116460013e-13	3.217206002926399e-12	14.302404774338244	14.302438072742762	2.7667007719969777e-14	4.317194426158669e-12	14.302438207381007	2.158373826572961	-5.418843711036918e-14	6.207663052192399e-13	2.1583738534611214	0.06290027521657858	1.9049131713134706	-285.43639666030856	195.58738056631444	195.5873797225891	281.6620253815685	285.43639666030856	2.024269336510311	0.05399999999999999	0.6	0.6	0.1	0.1	12.11942301503342	6.514993804162665
99.69006003321797	1.1021516164999579e-11	-1.7644878613776172e-12	99.69006060488508	14.555981736828784	1.6810837126808923e-12	-3.824429560985616e-13	14.555981863495486	14.556014692935529	1.6368286279565727e-12	-4.642956518938214e-13	14.556014813899342	2.2786263055581433	2.536843392137975e-13	-9.079948236781427e-14	2.278626330713484	0.06520153976083837	1.9455504229926905	-286.4571394493078	195.92651632048882	195.9265155094272	282.68222843704143	286.4571394493078	2.0234971975865284	0.055	0.6	0.6	0.1	0.1	11.711742341654078	6.280238655516804
97.88555466186023	-8.108374475318536e-11	-9.51447679323203e-11	97.88555514995016	14.80981714786509	-1.3803962412804184e-11	-1.4917370041894923e-11	14.8098172615167	14.809849552184156	-1.2563442446988198e-11	-1.4675421467493648e-11	14.809849661212745	2.4033032879602803	-2.1439074272093433e-12	-2.3082417596405793e-12	2.403303311515029	0.06754169419538353	1.9864347011815302	-287.4248403423524	196.23670618897955	196.23670538181204	283.64932590595845	287.4248403423524	2.0227115588790356	0.056	0.6	0.6	0.1	0.1	11.325635007927515	6.05794704494207
96.14827698992796	-1.3334246901086644e-12	-1.730882624728647e-11	96.148277409218	15.063930939323827	-4.881250121947151e-13	-2.3913270410375304e-12	15.063931041597645	15.063962732268374	-2.4802513277448773e-13	-2.4696346222628792e-12	15.0639628308674	2.532491030001915	-6.582360304612037e-14	-3.332174757588031e-13	2.532491052080907	0.06992059858772157	2.027568098360257	-288.345753414108	196.52116504003888	196.5211642781927	284.56956958093593	288.345753414108	2.02191297905279	0.057	0.6	0.6	0.09999999999999999	0.09999999999999999	10.959599719984626	5.847252056921617
94.47467542734307	1.34082476024866e-11	-8.681117456832421e-12	94.47467578963855	15.318343637594012	1.6482381661016718e-12	-1.6033313247622092e-12	15.318343729881013	15.318374766920215	1.6286126733409849e-12	-1.673971819681854e-12	15.318374856360588	2.666276526678654	1.91074522181288e-13	-2.945769146410006e-13	2.6662765473936263	0.0723381138038312	2.068952670633104	-289.22542639900297	196.78274032270198	196.78273955062926	285.4485049109786	289.22542639900297	2.0211020224529097	0.057999999999999996	0.6	0.6	0.1	0.1	10.612263501631737	5.647360859969778
92.8614454102554	4.640431268410072e-12	-7.828500001028083e-12	92.86144572523868	15.573076133706252	6.230307042622624e-13	-1.3621742213355015e-12	15.573076217225069	15.573106553640503	7.296416830892261e-13	-1.0536417206408564e-12	15.573106635033236	2.804747532478894	9.594741923813027e-14	-1.7852162992113438e-13	2.8047475519355114	0.07479410160530929	2.1105904416372194	-290.06878578148036	197.02395909671748	197.02395839082925	286.2910560929144	290.06878578148036	2.020279258245906	0.059	0.6	0.6	0.1	0.1	10.282368756902528	5.45754723727042
91.30550797765089	3.263387823859709e-12	7.223233296216325e-12	91.30550825315382	15.828149610673243	5.482239986987343e-13	1.1619105324081467e-12	15.828149686471656	15.828179281145502	5.430696465094872e-13	1.1830042227972068e-12	15.828179355442435	2.947992582478664	9.633608848105163e-14	1.880840791820953e-13	2.9479926007732176	0.07728842474281315	2.1524834058086286	-290.8802096422369	197.24706848665738	197.2470677634132	287.1015989188135	290.8802096422369	2.019445259593562	0.060000000000000005	0.6	0.6	0.1	0.1	9.968761829202597	5.277144981371759
89.80399059286236	1.157936420359551e-11	6.715704381488052e-13	89.80399083524276	16.08358548336143	2.083042721877003e-12	1.0016151519827672e-14	16.083585552343013	16.083614369336296	2.205081337418286e-12	1.0716148411809037e-13	16.08361443735564	3.0961010136781986	4.1583346933162595e-13	-4.211804945752403e-15	3.0961010308987067	0.07982094704562166	2.1946335311369194	-291.663591891378	197.45407019564664	197.45406951078724	287.8840250103067	291.663591891378	2.0186006028589007	0.061	0.6	0.6	0.1	0.1	9.670382862409761	5.1055420405639165
88.35420992998851	-7.33802862223909e-12	-5.446970131883777e-12	88.35421014453382	16.339405348284092	-1.6922163736206823e-12	-8.765416230134817e-13	16.33940541124903	16.33943341917183	-1.3419781521385144e-12	-1.0596589836949815e-12	16.339433481636622	3.249162986439394	-2.998103489318151e-13	-1.7450668878238482e-13	3.2491630026695146	0.08239153350730168	2.2370427615087176	-292.4224003216515	197.64675085251838	197.64675023634524	288.6417998729519	292.4224003216515	2.0177458668447192	0.062	0.6	0.6	0.1	0.1	9.386256797314442	4.942175320743583
86.95365638708202	5.631003476003205e-12	-2.278653307707934e-11	86.95365657814409	16.595630941418822	3.6070431209867264e-14	-3.3605254927759577e-12	16.595630999070774	16.59565817055883	7.120303882048252e-13	-4.3647513037505745e-12	16.595658228100316	3.407269505938458	-2.039832753391504e-14	-6.545999312310581e-13	3.407269521256862	0.08500005036741747	2.2797130187149635	-293.1597236761311	197.82670958186364	197.8267089925847	289.3780099650133	293.1597236761311	2.0168816320638228	0.063	0.6	0.6	0.1	0.1	9.115485360394004	4.786526060201142
85.59998012121366	-1.2068850259450148e-11	-1.0329877578318936e-11	85.59998029218445	16.852284102452852	-2.3539879161819354e-12	-2.2552482582152637e-12	16.852284155355623	16.852310466658686	-2.192420340176726e-12	-1.6463217765961339e-12	16.852310519787377	3.57051244354356	-4.2032238430533884e-13	-3.53950045269702e-13	3.5705124580128387	0.08764636518924997	2.3226462041797045	-293.8783174809839	197.9953783728992	197.9953778053462	290.095408531282	293.8783174809839	2.01600848003999	0.064	0.6	0.6	0.1	0.1	8.857239921865048	4.638115706283773
