SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
1293293985784530.8	-1430031663438591.8	41086844486363.23	-72065378375158.64	288279385833329.56	-317829689693538.2	9694470755012.816	-16366984311833.844	282589207327769.7	-312466862651947.0	8977617573901.691	-15746534333768.285	62990042501557.99	-69446886062216.44	2118275377627.6455	-3576242659337.4307	0.75	0.0	0.0859375	0.875	1.0	-0.32101940057648604	0.16050970028809936	0.16050970028838676	0	0.3951807423611864	0.044	1.9624626932631595	-0.16050970028827938	0.32101940057648604	0.0	0.0	0.1	2.530487680206944	0.0
1010460464816712.2	-72304573332017.8	24169800993718.906	485860726415.5864	237813730032249.38	-27524630892466.234	6782854201953.152	-1264980726266.1223	227371466014061.72	-16269807093347.387	5438632461693.489	109327251772.90848	53512292977749.555	-6193528490648.226	1526262092735.6008	-284643023874.0921	2.25	-1.125	0.5390625	0.4755859375	1.0	-0.3249715595093261	0.16248577975373477	0.16248577975559136	0	0.3979186166900817	0.04499999999999999	1.9897493905309358	-0.1624857797546477	0.3249715595093261	0.0	0.0	0.1	2.513076689696242	0.0
293998524308976.25	538362678339172.4	-52106245173991.44	112403105859644.28	66058451240409.836	128314842282526.44	-13431478599199.135	27601604284651.46	68092484159796.32	124689238604849.69	-12068236337158.111	26033486811709.01	15299682388817.23	29718776262996.836	-3110841273466.495	6392759307058.223	0.9375	0.1875	-0.1171875	1.078125	1.0	-0.32897861136485956	0.16448930568321196	0.16448930568164766	0	0.40066954443092967	0.046000000000000006	2.0173559264419483	-0.16448930568239972	0.32897861136485956	0.0	0.0	0.1	2.495822340128985	0.0
3650104328227351.0	-2793431947731974.0	188065828825017.97	-149308114197634.84	868111244793057.5	-663784207009039.2	41300360695110.74	-32075778683153.785	869730888839253.2	-665606742257908.0	44811502838251.84	-35576484175477.85	206849749117140.66	-158163596556649.44	9840869242821.139	-7642876201804.052	-84.0	68.0	-6.03125	6.1875	1.0	-0.3330411976771731	0.16652059883841283	0.16652059883876036	0	0.4034334412878851	0.047	2.0452841537620823	-0.16652059883752987	0.3330411976771731	0.0	0.0	0.1	2.478723619955017	0.0
1.3547877094382622e+16	-1.2825975545791662e+16	1211093405557272.8	-1137115436235349.0	3571409066763079.5	-3397163144058227.0	316573183683402.9	-298656028522502.06	3319504008867732.0	-3142623522880070.0	296742388999640.25	-278616289683767.72	875067483402414.1	-832373706737770.2	77566835380636.08	-73176769839756.94	-22.0	22.0	0.75	0.5	1.0	-0.33715996366145007	0.16857998183207257	0.1685799818293775	0	0.40621022204569834	0.047999999999999994	2.073535905185623	-0.16857998183315817	0.33715996366145007	0.0	0.0	0.1	2.4617795065913373	0.0
-1080019259581283.5	735040499321826.2	-139157616373834.78	70154330087067.2	-272876066713546.22	186756039748222.25	-34338429257604.625	17071060689668.006	-271994761949253.88	185114444823521.94	-35045803492153.492	17667842626379.316	-68721793754098.97	47033109940647.33	-8647876238109.372	4299218784586.895	1.0	0.25	-0.03125	1.0546875	1.0	-0.3413355581882395	0.17066777909412628	0.1706677790941132	0	0.4089998006157131	0.049	2.102112993211904	-0.1706677790948569	0.3413355581882395	0.0	0.0	0.1	2.4449889669740785	0.0
-4635670452899823.0	8112645621763411.0	-711090357998132.8	1236283204798983.2	-1272045734318666.0	2175373974101354.2	-196636902729006.28	333038515448517.0	-1199446743122055.2	2099089326559125.2	-183989570145744.12	319879482081186.06	-329132782114915.1	562862536243522.2	-50878399349630.01	86171346032384.78	1.0	-3.0	-11.875	21.75	1.0	-0.345568633721702	0.17278431686183068	0.1727843168598713	0	0.41180209008157037	0.049999999999999996	2.1310172100357394	-0.17278431686165535	0.345568633721702	0.0	0.0	0.1	2.4283509581069276	0.0
-5240798611317775.0	4709189429095608.0	285917677471989.3	-286660540863879.9	-1438511179276607.8	1296879178486418.0	79717633639097.23	-79954558182668.03	-1392594319346373.0	1251334182832786.8	75974553303444.84	-76171948283928.36	-382243746640198.44	344609039725084.8	21182711260416.65	-21245667271124.25	0.0	2.0	0.5	0.75	1.0	-0.34985984629541705	0.1749299231490199	0.17492992314639708	0	0.4146170027445673	0.051000000000000004	2.1602503274513354	-0.1749299231491684	0.34985984629541705	0.0	0.0	0.1	2.411864427605457	0.0
-7141386402559737.0	6738467912440157.0	-247048394886856.3	232642743442409.38	-1963427995941553.8	1848340210968473.0	-68934660281525.11	64860727216861.984	-1948024575823879.0	1838116628464321.8	-67389764049869.59	63460196111285.72	-535583116967851.1	504189516220475.75	-18803969535432.31	17692683675395.277	833.0	-789.0	42.5	-38.625	1.0	-0.35420985546649747	0.17710492773347236	0.1771049277330251	0	0.4174444501686389	0.05200000000000001	2.1898140967695126	-0.1771049277341561	0.35420985546649747	0.0	0.0	0.1	2.3955283142368717	0.0
1.8192797110353544e+16	-3.3251504073123464e+16	1685961079790377.2	-3036626507637843.0	4565143383628472.0	-8796024836957592.0	423986889275229.8	-803444879423710.2	5092469322404917.0	-9307654199025622.0	471928809271170.56	-850002736794481.8	1277860270330689.5	-2462155014955133.0	118681047979544.78	-224897709565510.44	-116.0	208.0	-12.25	23.5	1.0	-0.358619324271977	0.1793096621354831	0.17930966213649385	0	0.42028434322490965	0.053000000000000005	2.219710248747936	-0.17930966213657326	0.358619324271977	0.0	0.0	0.1	2.3793415484546854	0.0
-565029908905001.2	221130389362105.7	-5809537353330.319	-65448347258783.59	-170003190900932.25	71514444225866.84	-2971264970447.066	-17439972251071.166	-162239143504625.78	63493992809120.97	-1668114111320.2266	-18792427862157.164	-48813649773463.266	20534208891523.8	-853150384312.9589	-5007604227962.96	1.0	0.03125	0.0380859375	0.9921875	1.0	-0.3630889191921635	0.18154445959788398	0.1815444595942796	0	0.42313659213579363	0.054	2.2499404935341247	-0.18154445959447285	0.3630889191921635	0.0	0.0	0.1	2.363303052927867	0.0
-1479631570527613.5	1544505461895663.5	62713205783203.484	-78082783804976.22	-458334235486058.9	477472351689422.6	18735258157021.88	-23290479540205.06	-435649148837757.2	454750022406037.44	18464701121913.426	-22989978708950.586	-134947728576449.16	140582579981640.81	5516237576933.972	-6857435181715.857	1.25	-1.0	0.0390625	0.96875	1.0	-0.36761931010114907	0.18380965505083857	0.1838096550503105	0	0.4260011065185932	0.055000000000000014	2.280506520620929	-0.18380965505159524	0.36761931010114907	0.0	0.0	0.1	2.3474117430640256	0.0
2372705664892870.0	-3107668580966832.0	-109096391251702.4	141869268738566.94	753023567438555.0	-975255532186927.4	-33201515326130.89	43153209183188.7	716102714493289.5	-937920762572266.9	-32926217133760.426	42817349808726.54	227268905999985.25	-294340399762643.75	-10020499214092.938	13024004912372.246	45.5	-58.0	-6.34375	8.75	1.0	-0.37221117024045935	0.18610558512107914	0.1861055851193802	0	0.42887779542856275	0.056000000000000015	2.311409998814225	-0.18610558512170003	0.37221117024045935	0.0	0.0	0.1	2.3316665275262163	0.0
1098013491924960.5	-1097587112304376.0	66754897595619.09	-92838558333392.33	350186731740097.56	-350056574879568.3	20735903744760.543	-28807745820528.758	339579455190690.1	-339447589999299.4	20645094002523.22	-28711912277391.355	108301237146763.31	-108260983911158.31	6412932945101.98	-8909288185390.73	1.25	-0.125	0.03125	0.953125	1.0	-0.37686517616270165	0.18843258808229152	0.18843258808041013	0	0.43176656740141306	0.05699999999999999	2.3426525762125157	-0.18843258808282476	0.37686517616270165	0.0	0.0	0.1	2.316066308742978	0.0
-103087969636086.97	111553896156862.0	-250225640941310.4	241896690112562.4	-36779833799069.83	39495256064068.39	-80203977645754.98	77578527256795.6	-32658997055932.66	35341062386094.125	-79273250794147.19	76634580330897.5	-11652111182341.209	12512376139263.527	-25409186727156.24	24577425496178.363	0.8125	0.203125	0.0625	1.03125	1.0	-0.38158200769737294	0.19079100384953235	0.1907910038478406	0	0.4346673304952213	0.05799999999999999	2.3742358801981336	-0.1907910038493401	0.38158200769737294	0.0	0.0	0.1	2.3006099834112366	0.0
-114992250270572.19	155207511874732.1	-124561388301625.06	139536076764251.81	-23387809127772.76	39237349991066.44	-39465329810018.734	44561389683251.24	-37306791907687.016	50353778923328.41	-40411295388751.125	45269514834349.47	-7587677658742.1455	12729724374307.594	-12803687581782.867	14456995911626.445	1.421875	-0.34375	0.359375	0.71875	1.0	-0.38636234790599455	0.1931811739526498	0.19318117395334478	0	0.43757999233171463	0.05899999999999999	2.406161517439763	-0.19318117395466608	0.38636234790599455	0.0	0.0	0.1	2.2852964429917293	0.0
842551430789089.8	-939639677035252.0	362451596680048.2	-417125998856921.94	302981085717758.8	-335013760652167.9	124814790003994.38	-142946116064973.75	279838745273294.47	-312084910928565.8	120381968780534.2	-138541116750189.7	100629877026488.77	-111268970657837.92	41455053009115.07	-47477056354707.32	2.5	-1.75	-0.0625	1.0625	1.0	-0.3912068830468091	0.19560344152349085	0.19560344152331827	0	0.44050446013690914	0.059999999999999984	2.4384310739059223	-0.19560344152445533	0.3912068830468091	0.0	0.0	0.1	2.2701245741966263	0.0
-436453212440174.5	435435481641760.4	216766812748533.84	-180378760278266.4	-149966083442075.6	149606823721437.44	74305267234672.45	-61876450158765.04	-148358654711767.75	148012708874257.62	73683116102480.75	-61314132765441.11	-50976291977478.984	50854172842307.516	25257757694807.74	-21032969038238.91	1.1875	-0.1875	-0.09375	1.1875	1.0	-0.39611630252451563	0.19805815126112805	0.19805815126338755	0	0.4434406407810648	0.061	2.4710461148891336	-0.19805815126478635	0.39611630252451563	0.0	0.0	0.1	2.255093259469052	0.0
1743298453102297.8	-1494820831212151.8	208766813086522.88	-132456946707442.94	619467669072854.4	-532894131386898.56	74175116443145.31	-47668806151907.234	606298143445073.5	-519880628089886.3	72606575748436.16	-46066926023030.195	215443372312267.88	-185334141688527.4	25797209484853.586	-16578634954165.582	0.75	0.0	0.0625	0.96875	1.0	-0.4010912988592375	0.2005456494305511	0.20054564942868644	0	0.4463884408179492	0.061999999999999986	2.504008185040406	-0.20054564943121683	0.4010912988592375	0.0	0.0	0.1	2.2402013774542304	0.0
-299192484514187.2	252274099596276.12	60209827668280.52	-57952574762689.945	-107029665379196.77	90335819580077.23	19274364757317.348	-18480297634403.33	-106434807994151.38	89744050209101.45	21419058896615.105	-20616063193060.727	-38074759474023.02	32136086665451.91	6856667257151.29	-6574185623633.489	1.1875	-0.15625	-0.3515625	1.359375	1.0	-0.40613256763407896	0.2030662838161421	0.20306628381793687	0	0.44934776652338326	0.06299999999999999	2.5373188084137843	-0.2030662838193727	0.40613256763407896	0.0	0.0	0.1	2.225447803461996	0.0
-178939417671895.66	-55666007432224.05	75699888899094.56	-69735533643439.27	-64394334251905.305	-21036023643641.664	27218318186933.45	-25019927074138.434	-65093890883371.42	-20249965384095.258	27537813478951.617	-25368123338833.44	-23425122434380.176	-7652403508934.996	9901374762143.072	-9101652526108.775	1.0	0.0703125	-0.046875	1.03125	1.0	-0.411240807465558	0.20562040373305798	0.20562040373249998	0	0.4523185239330405	0.064	2.5709794885205244	-0.20562040373279605	0.411240807465558	0.0	0.0	0.1	2.2108314099204427	0.0
-3241847575457636.5	3004890723033706.5	-255336573781355.22	221905462752533.4	-1224977012313826.8	1139539849041480.8	-95595762151129.55	83538796328414.45	-1205630018375596.2	1117506722109343.5	-94958640397064.12	82525745245198.11	-455564002776138.94	423790266865234.25	-35551677799850.08	31067740912613.227	-2.0	1.5	-0.03125	0.90625	1.0	-0.4164167199496124	0.20820835997504697	0.2082083599745654	0	0.45530061887949747	0.06500000000000002	2.6049917083926584	-0.20820835997540793	0.4164167199496124	0.0	0.0	0.1	2.1963510668204957	0.0
-3485432391001831.5	3121362955263248.5	-1617143261564065.2	1449115913708748.8	-1351984967558483.8	1213114255831331.5	-628891878494572.5	564744466509239.8	-1324813037058429.8	1186430225185167.2	-614676239666049.1	550809035816173.25	-513889558022287.75	461104793114301.0	-239041836439206.2	214659401734369.1	23.5	-19.5	3.25	-2.5	1.0	-0.42166100963311015	0.21083050481613966	0.21083050481697047	0	0.4582939570285106	0.06599999999999999	2.6393569306555666	-0.21083050481866783	0.42166100963311015	0.0	0.0	0.1	2.182005642151215	0.0
1.4645740921650054e+16	-1.2730762140748874e+16	1371236054729185.8	-1187177100694640.8	5711117286220314.0	-4977699158270573.0	534167791929200.1	-463553956840329.5	5688241200858985.0	-4944484960832205.0	532572675178459.75	-461086245688326.5	2218133778564500.2	-1933282419034198.5	207464767981242.6	-180039147915179.06	412.0	-352.0	4.0	-2.25	1.0	-0.42697438396769144	0.2134871919839573	0.2134871919837341	0	0.4612984439145009	0.06700000000000002	2.6740765976092264	-0.2134871919866277	0.42697438396769144	0.0	0.0	0.1	2.1677940023256626	0.0
-3077471889688640.5	2768972503858989.5	-23392720133242.184	56684852587173.45	-1217027205675686.8	1094675229756648.2	-9845520151980.31	23065026106920.207	-1221025224996483.0	1098624259042562.5	-9281352482755.883	22490419852754.523	-482870671415732.06	434326004143264.44	-3906332499432.186	9151335804598.504	2.0	0.5	-0.02734375	0.984375	1.0	-0.43235755326984004	0.21617877663551588	0.21617877663432417	0	0.4643139849752481	0.068	2.7091521313178224	-0.21617877663502	0.43235755326984004	0.0	0.0	0.1	2.153715012597188	0.0
-1354491584793283.5	1273894530843292.0	-59945320318542.25	62436759810941.28	-549301516568088.3	516494703198807.8	-23638928779256.92	24752795253857.24	-548868960569574.25	516209310466799.25	-24291125927717.41	25300710497948.125	-222588723195375.28	209294700732810.4	-9578999540280.334	10030362059613.03	0.25	0.0	-0.1796875	1.1640625	1.0	-0.4378112306755497	0.21890561533823344	0.21890561533731628	0	0.46734048558576746	0.069	2.7445849337073547	-0.21890561533602523	0.4378112306755497	0.0	0.0	0.1	2.139767537465987	0.0
-930597105281116.8	1593512430404107.8	-45277473686183.79	223425367620556.0	-398415840317096.2	673104504869815.1	-23565428446591.71	97442641608112.42	-385049412449432.44	659341213910844.1	-18734277746107.145	92445813596858.44	-164850915991515.25	278507737286476.22	-9750572321776.43	40318448967655.62	0.875	-0.5	0.0078125	0.9375	1.0	-0.4433361321066514	0.22166806605314585	0.2216680660535055	0	0.4703778510913754	0.07000000000000002	2.780376386670956	-0.221668066051691	0.4433361321066514	0.0	0.0	0.1	2.1259504410758425	0.0
-1032855338143329.0	1169790331440570.0	-127476017360286.6	124720691531024.69	-437243640055314.4	495110075958220.6	-54336140601628.54	53154281814801.95	-436274474721328.7	494115335939235.0	-53845422935412.64	52681582962422.16	-184690181040534.47	209132760746727.94	-22951395344456.473	22452182335261.562	-0.875	1.25	-0.0625	1.109375	1.0	-0.44893297622907496	0.2244664881153433	0.22446648811373165	0	0.47342598683991993	0.07100000000000001	2.816527852181525	-0.22446648811573328	0.44893297622907496	0.0	0.0	0.1	2.112262587600938	0.0
106764692839621.12	-19325773999447.08	-39845887221586.65	40820897535846.65	53262656066843.44	-15707142971521.111	-17091023953241.697	17563070050163.52	46027677856182.95	-8331597987212.634	-17178091484644.402	17598431387823.773	22962238826388.223	-6771558063864.856	-7368167545180.936	7571672890482.957	1.0	0.02734375	-0.03125	1.015625	1.0	-0.45460248441697976	0.22730124221047834	0.22730124220650147	0	0.4764847982131836	0.07199999999999998	2.8530406724114172	-0.22730124220982587	0.45460248441697976	0.0	0.0	0.1	2.098702841622675	0.0
638985132904396.1	-716402279991089.1	122431727405020.7	-137223631701283.55	279414634328417.66	-313424760743045.75	54144447659605.82	-60652522598631.65	281100208863607.72	-315157302049452.44	53859757250772.4	-60366962462685.125	122919154178534.62	-137880775578355.25	23819044860621.094	-26682055485523.81	-81.875	93.125	-23.25	27.078125	1.0	-0.4603453807016338	0.23017269034961124	0.2301726903520226	0	0.4795541906574509	0.073	2.889916169858826	-0.23017269035551144	0.4603453807016338	0.0	0.0	0.1	2.085270068496438	0.0
1028307518152601.9	-645173053774938.9	-513624985216053.8	385188405945135.56	465927580130511.4	-293948035810050.2	-231382792353255.56	173730736952416.0	461511546224401.2	-289558141289212.6	-230518455736285.0	172875228156284.84	209111529516907.88	-131925917219823.03	-103846202019914.58	77971559696130.55	0.625	0.5	0.0625	1.0625	1.0	-0.466162391748303	0.23308119587390355	0.23308119587439946	0	0.4826340697132231	0.07400000000000001	2.9271556474805087	-0.23308119587847778	0.466162391748303	0.0	0.0	0.1	2.0719631347082643	0.0
237943935803318.44	-356960596954087.5	-894526376351129.6	856033161632712.9	109755564179573.73	-164293056037729.97	-408923288725698.5	391336206721790.06	108927023419667.22	-163410995002014.22	-409500226250121.2	391878632797968.94	50244385802332.03	-75210799141789.42	-187198705012121.56	179147613115807.25	0.9375	0.0625	-0.125	0.75	1.0	-0.47205424680178476	0.23602712340076942	0.2360271234010154	0	0.48572434104410206	0.07500000000000001	2.964760388830599	-0.23602712340461224	0.47205424680178476	0.0	0.0	0.1	2.0587809082213924	0.0
561071334969195.3	-146776223472893.06	-61011396155111.91	-1170438866114.1953	261826649778044.94	-68108899022437.02	-28524428411261.902	-515583897411.00946	261935804458143.34	-68522388820329.3	-28483132423582.137	-546418658122.51483	122233608925963.45	-31796597231580.113	-13316611697909.625	-240700022469.32147	0.8125	0.03125	-0.0234375	1.009033203125	1.0	-0.4780216776570809	0.239010838829606	0.23901083882747493	0	0.4888249104648301	0.076	3.0027316582052035	-0.23901083883134466	0.4780216776570809	0.0	0.0	0.1	2.045722258812676	0.0
246509162179282.34	-102180738585213.4	18036574660545.473	-8871947619539.781	118192337735299.47	-49475833561291.266	8699977212803.194	-4335442634220.5522	117338891557991.58	-48638251406842.32	8585448343832.022	-4223066154760.379	56259807050991.016	-23550603221666.32	4141207871161.1914	-2063680021527.1743	0.8125	0.125	-0.1015625	1.09765625	1.0	-0.48406541861765745	0.24203270931027254	0.2420327093073849	0	0.4919356839684664	0.07699999999999999	3.0410707007923024	-0.24203270931181617	0.48406541861765745	0.0	0.0	0.1	2.0327860583988797	0.0
8146199857600120.0	-6646101916497156.0	1683351145904644.0	-1370079603314932.0	3950921635930695.0	-3223058796630650.5	816714927168267.4	-664710094072771.9	3952886586418158.0	-3224974537443914.5	816834386731874.2	-664821558633374.8	1917157129908752.0	-1563966770659575.0	396305214328733.44	-322545930697442.06	-323.0	266.0	-91.25	75.5	1.0	-0.49018620646188765	0.2450931032311916	0.24509310323069614	0	0.4950565677527516	0.07799999999999999	3.0797787428269525	-0.24509310323136618	0.49018620646188765	0.0	0.0	0.1	2.019971181352858	0.0
-1437485724851794.2	1047816366401720.5	175639159801428.8	-143783625426474.12	-710940304156993.2	518184950366494.2	86839617127495.66	-71084140104077.06	-710940564449563.5	518220908973501.2	86866256304249.36	-71111392657372.5	-351611353343649.9	256279902286199.25	42948465748118.16	-35156243860588.73	0.25	0.625	0.0625	0.8125	1.0	-0.4963847803956567	0.2481923901992436	0.24819239019641312	0	0.4981874682456056	0.079	3.1188569917511555	-0.2481923901982902	0.4963847803956567	0.0	0.0	0.1	2.0072765048096683	0.0
722931435259293.6	-799676829247754.1	353892331087611.56	-389707535717529.94	364707330687492.25	-403383991421731.06	178376188996984.3	-196424989205523.53	364350336571046.1	-403029260693282.4	178358255918746.3	-196408766969758.6	183808909399900.88	-203301566197858.16	89899845721885.73	-98996263597705.73	25.125	-26.5	3.75	-3.0625	1.0	-0.5026618820268934	0.25133094101346276	0.2513309410134307	0	0.5013282921298071	0.08000000000000002	3.1583066363784065	-0.25133094101318626	0.5026618820268934	0.0	0.0	0.1	1.994700908962646	0.0
-5530832372200371.0	2289742167073197.0	-10825007089637.19	-24488699604209.195	-2829685391161110.0	1165306471767718.2	-5452299194320.067	-12682246431504.414	-2840065952207317.5	1175775783899023.5	-5558608903468.462	-12574874318975.09	-1453035021507603.2	598381402949240.6	-2799739399241.133	-6512295774620.092	-1.0	0.0	-0.001953125	0.9921875	1.0	-0.5090182553196301	0.2545091276600416	0.2545091276595885	0	0.5044789463668323	0.08100000000000002	3.1981288470623728	-0.2545091276592545	0.5090182553196301	0.0	0.0	0.1	1.98224327734951	0.0
808868228264572.0	-1045699429664423.8	74850360542810.19	-98839962633215.5	436598606768481.2	-560486402768220.3	40081477128039.23	-52625879842136.46	423113383453375.9	-546998149142112.2	39153706617852.55	-51702501778158.82	228381715668548.78	-293186566078479.5	20966343847920.984	-27528234265042.523	-1.625	3.75	-0.46875	1.65625	1.0	-0.5154546465610207	0.2577273232817763	0.25772732327924447	0	0.5076393382198735	0.082	3.23832477586962	-0.2577273232801617	0.5154546465610207	0.0	0.0	0.1	1.9699024971285601	0.0
-8685315610228736.0	9219818340691476.0	114860417801769.98	-121332215759117.27	-4639559880548967.0	4924459717218110.0	61522319195230.17	-64974905840652.375	-4627350756992535.0	4912122402079155.0	61195178749460.35	-64643214551609.63	-2471858466500223.5	2623647017894417.5	32777778387773.332	-34617242852191.805	-208.0	216.0	0.8125	0.15625	1.0	-0.5219718043211079	0.2609859021607552	0.2609859021603527	0	0.5108093752760341	0.08299999999999999	3.278895556755969	-0.2609859021656716	0.5219718043211079	0.0	0.0	0.1	1.9576774593450499	0.0
-1273182784713704.8	1211809718290369.8	2608716435541.015	-37006959570384.93	-687892248773480.4	654558904708302.9	1829628134454.1624	-20479082787469.184	-690770374213629.9	657472173382695.2	1415369458361.1765	-20078272827645.51	-373218670413268.8	355133532261741.0	992672007729.3557	-11111007665590.236	1.25	0.0	0.017578125	0.96875	1.0	-0.5285704794316927	0.2642852397172863	0.2642852397144064	0	0.5139889654677159	0.084	3.3198423057463704	-0.26428523971871837	0.5285704794316927	0.0	0.0	0.1	1.9455670591878205	0.0
-1783734791958711.0	1782018452339011.0	56439110707045.73	-50626338859218.055	-984950132532813.6	984107349496541.1	31350852857772.3	-28100315149207.96	-985369532460960.1	984421393322657.0	31178054260433.957	-27966966881403.93	-544105466780447.44	543639897162048.06	17318816318423.713	-15523156539529.29	1.25	-0.25	0.0546875	0.9609375	1.0	-0.535251424924445	0.2676257124613129	0.2676257124631321	0	0.5171780170932095	0.085	3.361166121117796	-0.26762571246377725	0.535251424924445	0.0	0.0	0.1	1.9335701962362966	0.0
